date,product_name,current_price,original_price,discount_price,rating,year,month,quarter,day_of_week,is_weekend,day_of_year,price_change,price_change_pct,days_since_last_change,discount_percentage
2025-02-19,Apple iPhone 14,62304,66500,4195,4.3,2025,2,1,2,0,50,678.0,1.1001849868562008,828,6.31
2025-02-20,Apple iPhone 14,61849,64734,2885,4.4,2025,2,1,3,0,51,-455.0,-0.7302901900359537,829,4.46
2025-02-21,Apple iPhone 14,61723,65632,3909,4.4,2025,2,1,4,0,52,-126.0,-0.20372196801888842,830,5.96
2025-02-22,Apple iPhone 14,61668,64833,3165,4.4,2025,2,1,5,1,53,-55.0,-0.08910778802067032,831,4.88
2025-02-23,Apple iPhone 14,60831,63491,2660,4.4,2025,2,1,6,1,54,-837.0,-1.3572679509632257,832,4.19
2025-02-24,Apple iPhone 14,61778,63885,2107,4.3,2025,2,1,0,0,55,947.0,1.5567720405714303,833,3.3
2025-02-25,Apple iPhone 14,61296,65970,4674,4.4,2025,2,1,1,0,56,-482.0,-0.780213020816467,834,7.09
2025-02-26,Apple iPhone 14,62400,65430,3029,4.5,2025,2,1,2,0,57,1104.0,1.8010963194988294,835,4.63
2025-02-27,Apple iPhone 14,62066,66891,4824,4.3,2025,2,1,3,0,58,-334.0,-0.5352564102564128,836,7.21
2025-02-28,Apple iPhone 14,61278,62665,1387,4.5,2025,2,1,4,0,59,-788.0,-1.269616214996938,837,2.21
2025-03-01,Apple iPhone 14,60606,61824,1218,4.4,2025,3,1,5,1,60,-672.0,-1.0966415352981485,838,1.97
2025-03-02,Apple iPhone 14,62411,67206,4794,4.5,2025,3,1,6,1,61,1805.0,2.978252978252982,839,7.13
2025-03-03,Apple iPhone 14,61919,62346,426,4.4,2025,3,1,0,0,62,-492.0,-0.7883225713415931,840,0.68
2025-03-04,Apple iPhone 14,61366,62317,950,4.4,2025,3,1,1,0,63,-553.0,-0.8931022787835752,841,1.53
2025-03-05,Apple iPhone 14,62632,65207,2574,4.4,2025,3,1,2,0,64,1266.0,2.06303164618844,842,3.95
2025-03-06,Apple iPhone 14,62229,66376,4147,4.5,2025,3,1,3,0,65,-403.0,-0.643441052497129,843,6.25
2025-03-07,Apple iPhone 14,61355,64428,3073,4.4,2025,3,1,4,0,66,-874.0,-1.4044898680679374,844,4.77
2025-03-08,Apple iPhone 14,61601,62859,1257,4.4,2025,3,1,5,1,67,246.0,0.4009453182299838,845,2.0
2025-03-09,Apple iPhone 14,61115,62112,996,4.4,2025,3,1,6,1,68,-486.0,-0.7889482313598761,846,1.61
2025-03-10,Apple iPhone 14,61823,65178,3355,4.5,2025,3,1,0,0,69,708.0,1.1584717336169614,847,5.15
2025-03-11,Apple iPhone 14,62446,62587,140,4.5,2025,3,1,1,0,70,623.0,1.0077155751095912,848,0.23
2025-03-12,Apple iPhone 14,61979,66165,4185,4.4,2025,3,1,2,0,71,-467.0,-0.7478461390641566,849,6.33
2025-03-13,Apple iPhone 14,61853,65474,3620,4.5,2025,3,1,3,0,72,-126.0,-0.20329466432178478,850,5.53
2025-03-14,Apple iPhone 14,61633,66210,4576,4.4,2025,3,1,4,0,73,-220.0,-0.3556820202738731,851,6.91
2025-03-15,Apple iPhone 14,62321,64181,1860,4.4,2025,3,1,5,1,74,688.0,1.1162851070043667,852,2.9
2025-03-16,Apple iPhone 14,61846,63762,1915,4.5,2025,3,1,6,1,75,-475.0,-0.7621828918021212,853,3.0
2025-03-17,Apple iPhone 14,61692,62076,384,4.4,2025,3,1,0,0,76,-154.0,-0.249005594541285,854,0.62
2025-03-18,Apple iPhone 14,62221,63986,1764,4.5,2025,3,1,1,0,77,529.0,0.8574855734941211,855,2.76
2025-03-19,Apple iPhone 14,62136,63570,1433,4.5,2025,3,1,2,0,78,-85.0,-0.1366098262644444,856,2.26
2025-03-20,Apple iPhone 14,61611,63697,2085,4.4,2025,3,1,3,0,79,-525.0,-0.844920818848971,857,3.27
2025-03-21,Apple iPhone 14,61819,65424,3604,4.5,2025,3,1,4,0,80,208.0,0.3376020515817091,858,5.51
2025-03-22,Apple iPhone 14,60775,65184,4408,4.5,2025,3,1,5,1,81,-1044.0,-1.6888011776314715,859,6.76
2025-03-23,Apple iPhone 14,62515,64092,1576,4.4,2025,3,1,6,1,82,1740.0,2.863019333607575,860,2.46
2025-03-24,Apple iPhone 14,61804,64192,2388,4.5,2025,3,1,0,0,83,-711.0,-1.137327041510039,861,3.72
2025-03-25,Apple iPhone 14,61392,66059,4666,4.5,2025,3,1,1,0,84,-412.0,-0.6666235195132986,862,7.06
2025-03-26,Apple iPhone 14,62331,65875,3543,4.5,2025,3,1,2,0,85,939.0,1.5295152462861505,863,5.38
2025-03-27,Apple iPhone 14,61625,64703,3077,4.6,2025,3,1,3,0,86,-706.0,-1.1326627199948702,864,4.76
2025-03-28,Apple iPhone 14,61970,63690,1719,4.5,2025,3,1,4,0,87,345.0,0.5598377281947231,865,2.7
2025-03-29,Apple iPhone 14,62653,63307,653,4.5,2025,3,1,5,1,88,683.0,1.10214619977409,866,1.03
2025-03-30,Apple iPhone 14,61824,66102,4278,4.5,2025,3,1,6,1,89,-829.0,-1.3231609021116308,867,6.47
2025-03-31,Apple iPhone 14,61526,62698,1171,4.5,2025,3,1,0,0,90,-298.0,-0.48201345755694014,868,1.87
2025-04-01,Apple iPhone 14,62203,66131,3927,4.5,2025,4,2,1,0,91,677.0,1.1003478204336448,869,5.94
2025-04-02,Apple iPhone 14,63026,67312,4286,4.5,2025,4,2,2,0,92,823.0,1.3230873109014052,870,6.37
2025-04-03,Apple iPhone 14,61745,61800,55,4.5,2025,4,2,3,0,93,-1281.0,-2.0324945260686067,871,0.09
2025-04-04,Apple iPhone 14,61044,65494,4450,4.5,2025,4,2,4,0,94,-701.0,-1.1353146003724945,872,6.79
2025-04-05,Apple iPhone 14,61945,65358,3412,4.6,2025,4,2,5,1,95,901.0,1.4759845357447121,873,5.22
2025-04-06,Apple iPhone 14,61385,62070,684,4.5,2025,4,2,6,1,96,-560.0,-0.904027766567117,874,1.1
2025-04-07,Apple iPhone 14,61286,62544,1257,4.5,2025,4,2,0,0,97,-99.0,-0.1612771849800465,875,2.01
2025-04-08,Apple iPhone 14,60993,64437,3443,4.6,2025,4,2,1,0,98,-293.0,-0.47808634924778604,876,5.34
2025-04-09,Apple iPhone 14,61482,66185,4703,4.5,2025,4,2,2,0,99,489.0,0.8017313462200581,877,7.11
2025-04-10,Apple iPhone 14,62112,64896,2783,4.6,2025,4,2,3,0,100,630.0,1.0246901532155794,878,4.29
2025-04-11,Apple iPhone 14,61463,63400,1937,4.5,2025,4,2,4,0,101,-649.0,-1.044886656362698,879,3.06
2025-04-12,Apple iPhone 14,61355,64554,3199,4.6,2025,4,2,5,1,102,-108.0,-0.17571547109642704,880,4.96
2025-04-13,Apple iPhone 14,62510,62757,247,4.5,2025,4,2,6,1,103,1155.0,1.882487164860236,881,0.39
2025-04-14,Apple iPhone 14,62183,62801,617,4.5,2025,4,2,0,0,104,-327.0,-0.5231163013917794,882,0.98
2025-04-15,Apple iPhone 14,61897,63525,1627,4.5,2025,4,2,1,0,105,-286.0,-0.459932779055372,883,2.56
2025-04-16,Apple iPhone 14,61497,65698,4201,4.6,2025,4,2,2,0,106,-400.0,-0.646234874064977,884,6.39
2025-04-17,Apple iPhone 14,61864,63509,1644,4.6,2025,4,2,3,0,107,367.0,0.5967770785566762,885,2.59
2025-04-18,Apple iPhone 14,61937,62519,582,4.6,2025,4,2,4,0,108,73.0,0.11800077589552149,886,0.93
2025-04-19,Apple iPhone 14,60577,63108,2530,4.6,2025,4,2,5,1,109,-1360.0,-2.195779582478974,887,4.01
2025-04-20,Apple iPhone 14,60791,64878,4086,4.5,2025,4,2,6,1,110,214.0,0.353269392673794,888,6.3
2025-04-21,Apple iPhone 14,61766,66191,4425,4.5,2025,4,2,0,0,111,975.0,1.6038558339227738,889,6.69
2025-04-22,Apple iPhone 14,60814,61281,466,4.5,2025,4,2,1,0,112,-952.0,-1.541301039406795,890,0.76
2025-04-23,Apple iPhone 14,60907,61493,586,4.6,2025,4,2,2,0,113,93.0,0.1529253132502406,891,0.95
2025-04-24,Apple iPhone 14,60862,64403,3540,4.7,2025,4,2,3,0,114,-45.0,-0.0738831333015888,892,5.5
2025-04-25,Apple iPhone 14,61805,62082,277,4.7,2025,4,2,4,0,115,943.0,1.5494068548519646,893,0.45
2025-04-26,Apple iPhone 14,61196,64083,2886,4.7,2025,4,2,5,1,116,-609.0,-0.9853571717498566,894,4.51
2025-04-27,Apple iPhone 14,60871,65587,4716,4.6,2025,4,2,6,1,117,-325.0,-0.5310804627753463,895,7.19
2025-04-28,Apple iPhone 14,61394,62093,698,4.6,2025,4,2,0,0,118,523.0,0.8591940332834946,896,1.13
2025-04-29,Apple iPhone 14,61380,62197,817,4.5,2025,4,2,1,0,119,-14.0,-0.022803531289705692,897,1.31
2025-04-30,Apple iPhone 14,60726,63903,3177,4.6,2025,4,2,2,0,120,-654.0,-1.0654936461388043,898,4.97
2025-05-01,Apple iPhone 14,60863,63583,2720,4.6,2025,5,2,3,0,121,137.0,0.22560353061291671,899,4.28
2025-05-02,Apple iPhone 14,61016,62737,1720,4.6,2025,5,2,4,0,122,153.0,0.25138425644479767,900,2.74
2025-05-03,Apple iPhone 14,61011,63287,2275,4.6,2025,5,2,5,1,123,-5.0,-0.008194571915565163,901,3.6
2025-05-04,Apple iPhone 14,60618,60731,113,4.6,2025,5,2,6,1,124,-393.0,-0.644146137581747,902,0.19
2025-05-05,Apple iPhone 14,60628,64019,3390,4.6,2025,5,2,0,0,125,10.0,0.016496750140215788,903,5.3
2025-05-06,Apple iPhone 14,60813,63105,2292,4.6,2025,5,2,1,0,126,185.0,0.3051395394866985,904,3.63
2025-05-07,Apple iPhone 14,60558,64111,3553,4.6,2025,5,2,2,0,127,-255.0,-0.4193182378767646,905,5.54
2025-05-08,Apple iPhone 14,60513,64520,4007,4.6,2025,5,2,3,0,128,-45.0,-0.07430892697909419,906,6.21
2025-05-09,Apple iPhone 14,60897,64731,3834,4.6,2025,5,2,4,0,129,384.0,0.6345743889742739,907,5.92
2025-05-10,Apple iPhone 14,60226,64062,3835,4.6,2025,5,2,5,1,130,-671.0,-1.1018605185805552,908,5.99
2025-05-11,Apple iPhone 14,60228,62574,2346,4.7,2025,5,2,6,1,131,2.0,0.003320824892893981,909,3.75
2025-05-12,Apple iPhone 14,60991,61364,372,4.6,2025,5,2,0,0,132,763.0,1.2668526266852664,910,0.61
2025-05-13,Apple iPhone 14,60228,60439,211,4.7,2025,5,2,1,0,133,-763.0,-1.2510042465281757,911,0.35
2025-05-14,Apple iPhone 14,60395,62149,1754,4.7,2025,5,2,2,0,134,167.0,0.2772796705851066,912,2.82
2025-05-15,Apple iPhone 14,61082,64114,3031,4.6,2025,5,2,3,0,135,687.0,1.1375113833926642,913,4.73
2025-05-16,Apple iPhone 14,60501,64132,3631,4.7,2025,5,2,4,0,136,-581.0,-0.9511803804721497,914,5.66
2025-05-17,Apple iPhone 14,59343,62419,3076,4.7,2025,5,2,5,1,137,-1158.0,-1.914017950116531,915,4.93
2025-05-18,Apple iPhone 14,61077,64612,3534,4.6,2025,5,2,6,1,138,1734.0,2.9219958546079505,916,5.47
2025-05-19,Apple iPhone 14,59534,63549,4015,4.8,2025,5,2,0,0,139,-1543.0,-2.526319236373753,917,6.32
2025-05-20,Apple iPhone 14,59604,62123,2519,4.7,2025,5,2,1,0,140,70.0,0.11757987032618988,918,4.05
2025-05-21,Apple iPhone 14,60030,61102,1072,4.6,2025,5,2,2,0,141,426.0,0.7147171330783131,919,1.75
2025-05-22,Apple iPhone 14,60148,63715,3566,4.6,2025,5,2,3,0,142,118.0,0.19656838247543718,920,5.6
2025-05-23,Apple iPhone 14,60541,61640,1098,4.7,2025,5,2,4,0,143,393.0,0.6533883088382098,921,1.78
2025-05-24,Apple iPhone 14,60449,61053,603,4.7,2025,5,2,5,1,144,-92.0,-0.15196313242266113,922,0.99
2025-05-25,Apple iPhone 14,59208,62509,3300,4.7,2025,5,2,6,1,145,-1241.0,-2.0529702724610854,923,5.28
2025-05-26,Apple iPhone 14,60165,60431,266,4.6,2025,5,2,0,0,146,957.0,1.6163356303202203,924,0.44
2025-05-27,Apple iPhone 14,59827,63582,3754,4.6,2025,5,2,1,0,147,-338.0,-0.5617884151915553,925,5.91
2025-05-28,Apple iPhone 14,59500,61844,2343,4.7,2025,5,2,2,0,148,-327.0,-0.546575960686646,926,3.79
2025-05-29,Apple iPhone 14,59705,60900,1194,4.6,2025,5,2,3,0,149,205.0,0.34453781512604476,927,1.96
2025-05-30,Apple iPhone 14,59749,62746,2996,4.6,2025,5,2,4,0,150,44.0,0.07369567037935898,928,4.78
2025-05-31,Apple iPhone 14,59095,62545,3450,4.7,2025,5,2,5,1,151,-654.0,-1.09457898876969,929,5.52
2025-06-01,Apple iPhone 14,59267,60660,1393,4.6,2025,6,2,6,1,152,172.0,0.2910567729926372,930,2.3
2025-06-02,Apple iPhone 14,59404,61315,1911,4.7,2025,6,2,0,0,153,137.0,0.23115730507703436,931,3.12
2025-06-03,Apple iPhone 14,59200,59779,578,4.7,2025,6,2,1,0,154,-204.0,-0.34341121809978725,932,0.97
2025-06-04,Apple iPhone 14,59518,59936,418,4.6,2025,6,2,2,0,155,318.0,0.5371621621621525,933,0.7
2025-06-05,Apple iPhone 14,59484,61928,2444,4.6,2025,6,2,3,0,156,-34.0,-0.057125575456162814,934,3.95
2025-06-06,Apple iPhone 14,58977,61261,2284,4.7,2025,6,2,4,0,157,-507.0,-0.8523300383296295,935,3.73
2025-06-07,Apple iPhone 14,58424,61949,3524,4.7,2025,6,2,5,1,158,-553.0,-0.9376536615968933,936,5.69
2025-06-08,Apple iPhone 14,59468,61460,1992,4.6,2025,6,2,6,1,159,1044.0,1.7869368752567505,937,3.24
2025-06-09,Apple iPhone 14,58112,60134,2021,4.6,2025,6,2,0,0,160,-1356.0,-2.2802179323333505,938,3.36
2025-06-10,Apple iPhone 14,58494,63120,4625,4.7,2025,6,2,1,0,161,382.0,0.6573513215859084,939,7.33
2025-06-11,Apple iPhone 14,57688,58542,854,4.6,2025,6,2,2,0,162,-806.0,-1.3779191028139626,940,1.46
2025-06-12,Apple iPhone 14,59431,62005,2574,4.7,2025,6,2,3,0,163,1743.0,3.021425599778116,941,4.15
2025-06-13,Apple iPhone 14,58436,59997,1560,4.6,2025,6,2,4,0,164,-995.0,-1.6742104289007465,942,2.6
2025-06-14,Apple iPhone 14,58724,59065,340,4.6,2025,6,2,5,1,165,288.0,0.4928468752139148,943,0.58
2025-06-15,Apple iPhone 14,57959,61571,3611,4.6,2025,6,2,6,1,166,-765.0,-1.302704175464886,944,5.87
2025-06-16,Apple iPhone 14,58535,61729,3194,4.6,2025,6,2,0,0,167,576.0,0.9938059662865095,945,5.17
2025-06-17,Apple iPhone 14,58479,59637,1157,4.7,2025,6,2,1,0,168,-56.0,-0.09566925770906343,946,1.94
2025-06-18,Apple iPhone 14,58096,61558,3461,4.6,2025,6,2,2,0,169,-383.0,-0.6549359599172355,947,5.62
2025-06-19,Apple iPhone 14,58670,59870,1199,4.7,2025,6,2,3,0,170,574.0,0.9880198292481435,948,2.0
2025-06-20,Apple iPhone 14,58275,62823,4548,4.6,2025,6,2,4,0,171,-395.0,-0.6732572012953852,949,7.24
2025-06-21,Apple iPhone 14,58774,62691,3916,4.7,2025,6,2,5,1,172,499.0,0.8562848562848613,950,6.25
2025-06-22,Apple iPhone 14,57865,62044,4178,4.5,2025,6,2,6,1,173,-909.0,-1.5466022390853151,951,6.74
2025-06-23,Apple iPhone 14,58533,61289,2756,4.6,2025,6,2,0,0,174,668.0,1.1544111293527948,952,4.5
2025-06-24,Apple iPhone 14,57771,58926,1154,4.6,2025,6,2,1,0,175,-762.0,-1.3018297370713916,953,1.96
2025-06-25,Apple iPhone 14,57929,60254,2324,4.6,2025,6,2,2,0,176,158.0,0.27349362136712685,954,3.86
2025-06-26,Apple iPhone 14,57853,62396,4542,4.6,2025,6,2,3,0,177,-76.0,-0.13119508363687027,955,7.28
2025-06-27,Apple iPhone 14,57815,60756,2940,4.6,2025,6,2,4,0,178,-38.0,-0.06568371562407638,956,4.84
2025-06-28,Apple iPhone 14,57330,59142,1811,4.6,2025,6,2,5,1,179,-485.0,-0.8388826429127416,957,3.06
2025-06-29,Apple iPhone 14,57385,61964,4579,4.6,2025,6,2,6,1,180,55.0,0.09593581022151465,958,7.39
2025-06-30,Apple iPhone 14,57957,59056,1099,4.6,2025,6,2,0,0,181,572.0,0.9967761610176984,959,1.86
2025-07-01,Apple iPhone 14,57651,58182,530,4.7,2025,7,3,1,0,182,-306.0,-0.5279776385941348,960,0.91
2025-07-02,Apple iPhone 14,57546,60112,2566,4.5,2025,7,3,2,0,183,-105.0,-0.18213040537023995,961,4.27
2025-07-03,Apple iPhone 14,57385,59891,2505,4.6,2025,7,3,3,0,184,-161.0,-0.27977617905675656,962,4.18
2025-07-04,Apple iPhone 14,57286,60865,3579,4.5,2025,7,3,4,0,185,-99.0,-0.17251895094536618,963,5.88
2025-07-05,Apple iPhone 14,57557,60203,2646,4.6,2025,7,3,5,1,186,271.0,0.47306497224453015,964,4.4
2025-07-06,Apple iPhone 14,57826,61918,4091,4.5,2025,7,3,6,1,187,269.0,0.46736278819257127,965,6.61
2025-07-07,Apple iPhone 14,56321,57274,953,4.5,2025,7,3,0,0,188,-1505.0,-2.602635492684946,966,1.66
2025-07-08,Apple iPhone 14,57972,59743,1771,4.6,2025,7,3,1,0,189,1651.0,2.93141101898049,967,2.96
2025-07-09,Apple iPhone 14,57140,61326,4186,4.6,2025,7,3,2,0,190,-832.0,-1.435175602014771,968,6.83
2025-07-10,Apple iPhone 14,57254,61203,3948,4.5,2025,7,3,3,0,191,114.0,0.19950997549877947,969,6.45
2025-07-11,Apple iPhone 14,56961,59572,2610,4.6,2025,7,3,4,0,192,-293.0,-0.5117546372305881,970,4.38
2025-07-12,Apple iPhone 14,56776,58623,1846,4.7,2025,7,3,5,1,193,-185.0,-0.3247836238830071,971,3.15
2025-07-13,Apple iPhone 14,56869,58327,1457,4.5,2025,7,3,6,1,194,93.0,0.16380160631253027,972,2.5
2025-07-14,Apple iPhone 14,57077,57133,56,4.5,2025,7,3,0,0,195,208.0,0.3657528706324964,973,0.1
2025-07-15,Apple iPhone 14,56348,59245,2897,4.5,2025,7,3,1,0,196,-729.0,-1.2772219983531063,974,4.89
2025-07-16,Apple iPhone 14,55823,58028,2205,4.5,2025,7,3,2,0,197,-525.0,-0.9317100873145412,975,3.8
2025-07-17,Apple iPhone 14,57140,58759,1619,4.5,2025,7,3,3,0,198,1317.0,2.3592426060942584,976,2.76
2025-07-18,Apple iPhone 14,56151,57814,1662,4.5,2025,7,3,4,0,199,-989.0,-1.7308365418270966,977,2.88
2025-07-19,Apple iPhone 14,55796,55968,171,4.5,2025,7,3,5,1,200,-355.0,-0.6322238250431877,978,0.31
2025-07-20,Apple iPhone 14,56448,57889,1441,4.4,2025,7,3,6,1,201,652.0,1.1685425478529021,979,2.49
2025-07-21,Apple iPhone 14,55732,59511,3779,4.5,2025,7,3,0,0,202,-716.0,-1.2684240362811794,980,6.35
2025-07-22,Apple iPhone 14,56574,58323,1749,4.6,2025,7,3,1,0,203,842.0,1.5108016938204294,981,3.0
2025-07-23,Apple iPhone 14,55564,57251,1687,4.5,2025,7,3,2,0,204,-1010.0,-1.785272386608694,982,2.95
2025-07-24,Apple iPhone 14,56678,58894,2216,4.6,2025,7,3,3,0,205,1114.0,2.004895255921091,983,3.76
2025-07-25,Apple iPhone 14,56792,57108,316,4.5,2025,7,3,4,0,206,114.0,0.20113624333957247,984,0.55
2025-07-26,Apple iPhone 14,56338,59847,3509,4.5,2025,7,3,5,1,207,-454.0,-0.7994083673756869,985,5.86
2025-07-27,Apple iPhone 14,55521,55753,232,4.5,2025,7,3,6,1,208,-817.0,-1.4501757250878655,986,0.42
2025-07-28,Apple iPhone 14,55609,57735,2125,4.5,2025,7,3,0,0,209,88.0,0.158498586120559,987,3.68
2025-07-29,Apple iPhone 14,55797,58625,2828,4.5,2025,7,3,1,0,210,188.0,0.3380747720692634,988,4.82
2025-07-30,Apple iPhone 14,55839,59957,4118,4.5,2025,7,3,2,0,211,42.0,0.07527286413246959,989,6.87
2025-07-31,Apple iPhone 14,55822,59317,3494,4.4,2025,7,3,3,0,212,-17.0,-0.03044467128708872,990,5.89
2025-08-01,Apple iPhone 14,56692,59012,2320,4.4,2025,8,3,4,0,213,870.0,1.558525312600767,991,3.93
2025-08-02,Apple iPhone 14,55328,58023,2695,4.5,2025,8,3,5,1,214,-1364.0,-2.405983207507234,992,4.64
2025-08-03,Apple iPhone 14,55780,59915,4134,4.5,2025,8,3,6,1,215,452.0,0.816946211683045,993,6.9
2025-08-04,Apple iPhone 14,56648,57227,579,4.5,2025,8,3,0,0,216,868.0,1.5561133022588658,994,1.01
2025-08-05,Apple iPhone 14,55377,57012,1635,4.5,2025,8,3,1,0,217,-1271.0,-2.2436802711481407,995,2.87
2025-08-06,Apple iPhone 14,55035,59017,3981,4.5,2025,8,3,2,0,218,-342.0,-0.6175849179262172,996,6.75
2025-08-07,Apple iPhone 14,54972,58428,3456,4.5,2025,8,3,3,0,219,-63.0,-0.11447260834014372,997,5.91
2025-08-08,Apple iPhone 14,55363,59403,4039,4.4,2025,8,3,4,0,220,391.0,0.7112711926071436,998,6.8
2025-08-09,Apple iPhone 14,55490,55572,82,4.4,2025,8,3,5,1,221,127.0,0.22939508335892977,999,0.15
2025-08-10,Apple iPhone 14,55607,58219,2611,4.4,2025,8,3,6,1,222,117.0,0.21084880158586117,1000,4.49
2025-08-11,Apple iPhone 14,54988,55935,946,4.5,2025,8,3,0,0,223,-619.0,-1.1131692053158782,1001,1.69
2025-08-12,Apple iPhone 14,54900,56541,1641,4.4,2025,8,3,1,0,224,-88.0,-0.1600349167090953,1002,2.9
2025-08-13,Apple iPhone 14,55956,58582,2625,4.4,2025,8,3,2,0,225,1056.0,1.9234972677595552,1003,4.48
2025-08-14,Apple iPhone 14,55274,55772,497,4.4,2025,8,3,3,0,226,-682.0,-1.21881478304382,1004,0.89
2025-08-15,Apple iPhone 14,54900,56676,1776,4.5,2025,8,3,4,0,227,-374.0,-0.6766291565654781,1005,3.13
2025-08-16,Apple iPhone 14,56120,57672,1551,4.4,2025,8,3,5,1,228,1220.0,2.2222222222222143,1006,2.69
2025-08-17,Apple iPhone 14,55883,57502,1619,4.4,2025,8,3,6,1,229,-237.0,-0.42230933713470753,1007,2.82
2025-08-18,Apple iPhone 14,54900,55735,835,4.5,2025,8,3,0,0,230,-983.0,-1.759032263836946,1008,1.5
2025-08-19,Apple iPhone 14,54900,56359,1459,4.4,2025,8,3,1,0,231,0.0,0.0,1008,2.59
2025-08-20,Apple iPhone 14,54900,57740,2840,4.4,2025,8,3,2,0,232,0.0,0.0,1008,4.92
2025-08-21,Apple iPhone 14,55552,56181,629,4.4,2025,8,3,3,0,233,652.0,1.1876138433515537,1009,1.12
2025-08-22,Apple iPhone 14,54900,57900,3000,4.4,2025,8,3,4,0,234,-652.0,-1.1736751152073732,1010,5.18
2025-08-23,Apple iPhone 14,55696,60046,4349,4.4,2025,8,3,5,1,235,796.0,1.4499089253187547,1011,7.24
2025-08-24,Apple iPhone 14,54900,56667,1767,4.4,2025,8,3,6,1,236,-796.0,-1.4291870152255082,1012,3.12
2025-08-25,Apple iPhone 14,54900,56678,1778,4.4,2025,8,3,0,0,237,0.0,0.0,1012,3.14
2025-08-26,Apple iPhone 14,54900,57785,2885,4.4,2025,8,3,1,0,238,0.0,0.0,1012,4.99
2025-08-27,Apple iPhone 14,54900,57826,2926,4.4,2025,8,3,2,0,239,0.0,0.0,1012,5.06
2025-08-28,Apple iPhone 14,54900,55297,397,4.3,2025,8,3,3,0,240,0.0,0.0,1012,0.72
2025-08-29,Apple iPhone 14,54900,59131,4231,4.3,2025,8,3,4,0,241,0.0,0.0,1012,7.16
2025-08-30,Apple iPhone 14,54900,58960,4060,4.4,2025,8,3,5,1,242,0.0,0.0,1012,6.89
2025-08-31,Apple iPhone 14,54900,55764,864,4.4,2025,8,3,6,1,243,0.0,0.0,1012,1.55
2025-09-01,Apple iPhone 14,55052,56556,1503,4.4,2025,9,3,0,0,244,152.0,0.27686703096538867,1013,2.66
2025-09-02,Apple iPhone 14,54900,55404,504,4.3,2025,9,3,1,0,245,-152.0,-0.2761025939112094,1014,0.91
2025-09-03,Apple iPhone 14,54900,56218,1318,4.4,2025,9,3,2,0,246,0.0,0.0,1014,2.34
2025-09-04,Apple iPhone 14,54960,55467,506,4.3,2025,9,3,3,0,247,60.0,0.10928961748633004,1015,0.91
2025-09-05,Apple iPhone 14,55495,56953,1457,4.4,2025,9,3,4,0,248,535.0,0.9734352256186352,1016,2.56
2025-09-06,Apple iPhone 14,54918,55255,336,4.3,2025,9,3,5,1,249,-577.0,-1.0397333093071448,1017,0.61
2025-09-07,Apple iPhone 14,54900,56725,1825,4.4,2025,9,3,6,1,250,-18.0,-0.032776138970824764,1018,3.22
2025-09-08,Apple iPhone 14,54900,57504,2604,4.4,2025,9,3,0,0,251,0.0,0.0,1018,4.53
2025-09-09,Apple iPhone 14,54900,56428,1528,4.4,2025,9,3,1,0,252,0.0,0.0,1018,2.71
2025-09-10,Apple iPhone 14,54900,56723,1823,4.3,2025,9,3,2,0,253,0.0,0.0,1018,3.21
2025-09-11,Apple iPhone 14,54900,57557,2657,4.4,2025,9,3,3,0,254,0.0,0.0,1018,4.62
2025-09-12,Apple iPhone 14,54900,57219,2319,4.3,2025,9,3,4,0,255,0.0,0.0,1018,4.05
2025-09-13,Apple iPhone 14,54900,57047,2147,4.3,2025,9,3,5,1,256,0.0,0.0,1018,3.76
2025-09-14,Apple iPhone 14,54900,58440,3540,4.4,2025,9,3,6,1,257,0.0,0.0,1018,6.06
2025-09-15,Apple iPhone 14,54962,58121,3158,4.4,2025,9,3,0,0,258,62.0,0.11293260473588251,1019,5.44
2025-09-16,Apple iPhone 14,54900,56025,1125,4.3,2025,9,3,1,0,259,-62.0,-0.11280521087296824,1020,2.01
2025-09-17,Apple iPhone 14,54900,58051,3151,4.4,2025,9,3,2,0,260,0.0,0.0,1020,5.43
2025-09-18,Apple iPhone 14,55535,59351,3816,4.2,2025,9,3,3,0,261,635.0,1.1566484517304243,1021,6.43
2025-09-19,Apple iPhone 14,54985,57920,2935,4.4,2025,9,3,4,0,262,-550.0,-0.9903664355811692,1022,5.07
2025-09-20,Apple iPhone 14,54900,56520,1620,4.4,2025,9,3,5,1,263,-85.0,-0.15458761480403593,1023,2.87
2025-09-21,Apple iPhone 14,54900,58123,3223,4.4,2025,9,3,6,1,264,0.0,0.0,1023,5.55
2025-09-22,Apple iPhone 14,54900,58333,3433,4.4,2025,9,3,0,0,265,0.0,0.0,1023,5.89
2025-09-23,Apple iPhone 14,54900,57162,2262,4.4,2025,9,3,1,0,266,0.0,0.0,1023,3.96
2025-09-24,Apple iPhone 14,54900,55299,399,4.3,2025,9,3,2,0,267,0.0,0.0,1023,0.72
2025-09-25,Apple iPhone 14,54900,58648,3748,4.4,2025,9,3,3,0,268,0.0,0.0,1023,6.39
2025-09-26,Apple iPhone 14,54900,54943,43,4.3,2025,9,3,4,0,269,0.0,0.0,1023,0.08
2025-09-27,Apple iPhone 14,54900,57306,2406,4.3,2025,9,3,5,1,270,0.0,0.0,1023,4.2
2025-09-28,Apple iPhone 14,54900,56981,2081,4.4,2025,9,3,6,1,271,0.0,0.0,1023,3.65
2025-09-29,Apple iPhone 14,54900,56145,1245,4.4,2025,9,3,0,0,272,0.0,0.0,1023,2.22
